method,data_fraction,seed,emotion,f1,precision,recall
svm_tfidf,0.1,7,desire,0.3283582089552239,0.43137254901960786,0.26506024096385544
svm_tfidf,0.1,7,disappointment,0.0881057268722467,0.13157894736842105,0.06622516556291391
svm_tfidf,0.1,7,disapproval,0.11836734693877551,0.13004484304932734,0.10861423220973783
svm_tfidf,0.1,7,disgust,0.33653846153846156,0.4117647058823529,0.2845528455284553
svm_tfidf,0.1,7,embarrassment,0.16,0.3076923076923077,0.10810810810810811
svm_tfidf,0.1,7,excitement,0.2692307692307692,0.26666666666666666,0.27184466019417475
svm_tfidf,0.1,7,fear,0.5,0.7631578947368421,0.3717948717948718
svm_tfidf,0.1,7,gratitude,0.8895184135977338,0.8870056497175142,0.8920454545454546
svm_tfidf,0.1,7,grief,0.0,0.0,0.0
svm_tfidf,0.1,7,joy,0.41935483870967744,0.3696682464454976,0.484472049689441
svm_tfidf,0.1,7,love,0.7086614173228346,0.6666666666666666,0.7563025210084033
svm_tfidf,0.1,7,nervousness,0.24242424242424243,0.4,0.17391304347826086
svm_tfidf,0.1,7,neutral,0.5260545905707196,0.5184782608695652,0.5338556239507555
svm_tfidf,0.1,7,optimism,0.4563380281690141,0.47928994082840237,0.43548387096774194
svm_tfidf,0.1,7,pride,0.20689655172413793,0.23076923076923078,0.1875
svm_tfidf,0.1,7,realization,0.14342629482071714,0.16981132075471697,0.12413793103448276
svm_tfidf,0.1,7,relief,0.0,0.0,0.0
svm_tfidf,0.1,7,remorse,0.6229508196721312,0.5757575757575758,0.6785714285714286
svm_tfidf,0.1,7,sadness,0.3617021276595745,0.40476190476190477,0.3269230769230769
svm_tfidf,0.1,7,surprise,0.31451612903225806,0.3644859813084112,0.2765957446808511
svm_tfidf,0.25,7,admiration,0.5531531531531532,0.5066006600660066,0.6091269841269841
svm_tfidf,0.25,7,amusement,0.6950354609929078,0.6533333333333333,0.7424242424242424
svm_tfidf,0.25,7,anger,0.30198019801980197,0.2961165048543689,0.30808080808080807
svm_tfidf,0.25,7,annoyance,0.22937062937062938,0.20759493670886076,0.25625
svm_tfidf,0.25,7,approval,0.20286659316427783,0.16546762589928057,0.2621082621082621
svm_tfidf,0.25,7,caring,0.22157434402332363,0.18269230769230768,0.2814814814814815
svm_tfidf,0.25,7,confusion,0.18446601941747573,0.14671814671814673,0.24836601307189543
svm_tfidf,0.25,7,curiosity,0.1781609195402299,0.15048543689320387,0.21830985915492956
svm_tfidf,0.25,7,desire,0.2937062937062937,0.35,0.25301204819277107
svm_tfidf,0.25,7,disappointment,0.16666666666666666,0.14354066985645933,0.1986754966887417
svm_tfidf,0.25,7,disapproval,0.15384615384615385,0.13243243243243244,0.18352059925093633
svm_tfidf,0.25,7,disgust,0.3968253968253968,0.3875968992248062,0.4065040650406504
svm_tfidf,0.25,7,embarrassment,0.175,0.16279069767441862,0.1891891891891892
svm_tfidf,0.25,7,excitement,0.22,0.16751269035532995,0.32038834951456313
svm_tfidf,0.25,7,fear,0.5844155844155844,0.5921052631578947,0.5769230769230769
svm_tfidf,0.25,7,gratitude,0.8885793871866295,0.8715846994535519,0.90625
svm_tfidf,0.25,7,grief,0.25,0.2,0.3333333333333333
svm_tfidf,0.25,7,joy,0.4642857142857143,0.3939393939393939,0.5652173913043478
svm_tfidf,0.25,7,love,0.7106796116504854,0.6606498194945848,0.7689075630252101
svm_tfidf,0.25,7,nervousness,0.18181818181818182,0.3,0.13043478260869565
svm_tfidf,0.25,7,neutral,0.5678884873515746,0.5270723526593196,0.6155567991046447
svm_tfidf,0.25,7,optimism,0.4534005037783375,0.4265402843601896,0.4838709677419355
svm_tfidf,0.25,7,pride,0.21052631578947367,0.18181818181818182,0.25
svm_tfidf,0.25,7,realization,0.17627118644067796,0.17333333333333334,0.1793103448275862
svm_tfidf,0.25,7,relief,0.0,0.0,0.0
svm_tfidf,0.25,7,remorse,0.5815602836879432,0.4823529411764706,0.7321428571428571
svm_tfidf,0.25,7,sadness,0.4022346368715084,0.3564356435643564,0.46153846153846156
svm_tfidf,0.25,7,surprise,0.3727598566308244,0.37681159420289856,0.36879432624113473
svm_tfidf,0.5,7,admiration,0.5383966244725739,0.4684287812041116,0.6329365079365079
svm_tfidf,0.5,7,amusement,0.7232597623089984,0.6553846153846153,0.8068181818181818
svm_tfidf,0.5,7,anger,0.31411530815109345,0.25901639344262295,0.398989898989899
svm_tfidf,0.5,7,annoyance,0.25055432372505543,0.19415807560137457,0.353125
svm_tfidf,0.5,7,approval,0.2052679382379655,0.15066666666666667,0.32193732193732194
svm_tfidf,0.5,7,caring,0.24552429667519182,0.1875,0.35555555555555557
svm_tfidf,0.5,7,confusion,0.18421052631578946,0.12928759894459102,0.3202614379084967
svm_tfidf,0.5,7,curiosity,0.16608187134502925,0.1243432574430823,0.25
svm_tfidf,0.5,7,desire,0.32954545454545453,0.3118279569892473,0.3493975903614458
svm_tfidf,0.5,7,disappointment,0.17798594847775176,0.13768115942028986,0.25165562913907286
svm_tfidf,0.5,7,disapproval,0.15980024968789014,0.1198501872659176,0.2397003745318352
svm_tfidf,0.5,7,disgust,0.35135135135135137,0.30057803468208094,0.42276422764227645
svm_tfidf,0.5,7,embarrassment,0.21505376344086022,0.17857142857142858,0.2702702702702703
svm_tfidf,0.5,7,excitement,0.25287356321839083,0.17959183673469387,0.42718446601941745
svm_tfidf,0.5,7,fear,0.5408163265306123,0.4491525423728814,0.6794871794871795
svm_tfidf,0.5,7,gratitude,0.8692098092643051,0.8350785340314136,0.90625
svm_tfidf,0.5,7,grief,0.2,0.25,0.16666666666666666
svm_tfidf,0.5,7,joy,0.4567627494456763,0.35517241379310344,0.639751552795031
svm_tfidf,0.5,7,love,0.6918714555765595,0.6288659793814433,0.7689075630252101
svm_tfidf,0.5,7,nervousness,0.3018867924528302,0.26666666666666666,0.34782608695652173
svm_tfidf,0.5,7,neutral,0.5911980440097799,0.5249674337820235,0.676552881925014
svm_tfidf,0.5,7,optimism,0.4201312910284464,0.35424354243542433,0.5161290322580645
svm_tfidf,0.5,7,pride,0.24242424242424243,0.23529411764705882,0.25
svm_tfidf,0.5,7,realization,0.16296296296296298,0.12692307692307692,0.22758620689655173
svm_tfidf,0.5,7,relief,0.07407407407407407,0.046511627906976744,0.18181818181818182
svm_tfidf,0.5,7,remorse,0.5571428571428572,0.4642857142857143,0.6964285714285714
svm_tfidf,0.5,7,sadness,0.41687344913151364,0.340080971659919,0.5384615384615384
svm_tfidf,0.5,7,surprise,0.35942028985507246,0.30392156862745096,0.4397163120567376
svm_tfidf,1.0,7,admiration,0.5405844155844156,0.4574175824175824,0.6607142857142857
svm_tfidf,1.0,7,amusement,0.6655629139072847,0.5911764705882353,0.7613636363636364
svm_tfidf,1.0,7,anger,0.3223684210526316,0.23902439024390243,0.494949494949495
svm_tfidf,1.0,7,annoyance,0.22965641952983726,0.16157760814249364,0.396875
svm_tfidf,1.0,7,approval,0.21858736059479553,0.14788732394366197,0.4188034188034188
svm_tfidf,1.0,7,caring,0.18556701030927836,0.12857142857142856,0.3333333333333333
svm_tfidf,1.0,7,confusion,0.17681159420289855,0.11359404096834265,0.39869281045751637
svm_tfidf,1.0,7,curiosity,0.15916955017301038,0.10550458715596331,0.323943661971831
svm_tfidf,1.0,7,desire,0.30687830687830686,0.27358490566037735,0.3493975903614458
svm_tfidf,1.0,7,disappointment,0.17845117845117844,0.11963882618510158,0.3509933774834437
svm_tfidf,1.0,7,disapproval,0.17333333333333334,0.11621966794380588,0.3408239700374532
svm_tfidf,1.0,7,disgust,0.3323262839879154,0.2644230769230769,0.44715447154471544
svm_tfidf,1.0,7,embarrassment,0.20754716981132076,0.15942028985507245,0.2972972972972973
svm_tfidf,1.0,7,excitement,0.23132530120481928,0.15384615384615385,0.46601941747572817
svm_tfidf,1.0,7,fear,0.5247524752475248,0.4274193548387097,0.6794871794871795
svm_tfidf,1.0,7,gratitude,0.848,0.7989949748743719,0.9034090909090909
svm_tfidf,1.0,7,grief,0.2857142857142857,0.18181818181818182,0.6666666666666666
svm_tfidf,1.0,7,joy,0.41448692152917505,0.30654761904761907,0.639751552795031
svm_tfidf,1.0,7,love,0.6702898550724637,0.589171974522293,0.7773109243697479
svm_tfidf,1.0,7,nervousness,0.18181818181818182,0.12962962962962962,0.30434782608695654
svm_tfidf,1.0,7,neutral,0.6142286921812632,0.529126213592233,0.731952993844432
svm_tfidf,1.0,7,optimism,0.38235294117647056,0.2905027932960894,0.5591397849462365
svm_tfidf,1.0,7,pride,0.15384615384615385,0.1111111111111111,0.25
svm_tfidf,1.0,7,realization,0.15855855855855855,0.1073170731707317,0.30344827586206896
svm_tfidf,1.0,7,relief,0.10526315789473684,0.06521739130434782,0.2727272727272727
svm_tfidf,1.0,7,remorse,0.5562913907284768,0.4421052631578947,0.75
svm_tfidf,1.0,7,sadness,0.37662337662337664,0.28431372549019607,0.5576923076923077
svm_tfidf,1.0,7,surprise,0.3776595744680851,0.3021276595744681,0.5035460992907801
svm_tfidf,0.01,21,admiration,0.37047353760445684,0.6214953271028038,0.2638888888888889
svm_tfidf,0.01,21,amusement,0.5635910224438903,0.8248175182481752,0.42803030303030304
svm_tfidf,0.01,21,anger,0.05333333333333334,0.2222222222222222,0.030303030303030304
svm_tfidf,0.01,21,annoyance,0.011799410029498525,0.10526315789473684,0.00625
svm_tfidf,0.01,21,approval,0.03674540682414698,0.23333333333333334,0.019943019943019943
svm_tfidf,0.01,21,caring,0.0,0.0,0.0
svm_tfidf,0.01,21,confusion,0.0,0.0,0.0
svm_tfidf,0.01,21,curiosity,0.0,0.0,0.0
svm_tfidf,0.01,21,desire,0.0,0.0,0.0
svm_tfidf,0.01,21,disappointment,0.0,0.0,0.0
svm_tfidf,0.01,21,disapproval,0.0,0.0,0.0
svm_tfidf,0.01,21,disgust,0.015625,0.2,0.008130081300813009
svm_tfidf,0.01,21,embarrassment,0.0,0.0,0.0
svm_tfidf,0.01,21,excitement,0.046153846153846156,0.1111111111111111,0.02912621359223301
svm_tfidf,0.01,21,fear,0.0,0.0,0.0
svm_tfidf,0.01,21,gratitude,0.8619631901840491,0.9366666666666666,0.7982954545454546
svm_tfidf,0.01,21,grief,0.0,0.0,0.0
svm_tfidf,0.01,21,joy,0.11518324607329843,0.36666666666666664,0.06832298136645963
svm_tfidf,0.01,21,love,0.6559633027522935,0.7222222222222222,0.6008403361344538
svm_tfidf,0.01,21,nervousness,0.0,0.0,0.0
svm_tfidf,0.01,21,neutral,0.3612858141160028,0.48093023255813955,0.289311695579183
svm_tfidf,0.01,21,optimism,0.23008849557522124,0.65,0.13978494623655913
svm_tfidf,0.01,21,pride,0.0,0.0,0.0
svm_tfidf,0.01,21,realization,0.0,0.0,0.0
svm_tfidf,0.01,21,relief,0.0,0.0,0.0
svm_tfidf,0.01,21,remorse,0.36585365853658536,0.5769230769230769,0.26785714285714285
svm_tfidf,0.01,21,sadness,0.2222222222222222,0.8333333333333334,0.1282051282051282
svm_tfidf,0.01,21,surprise,0.08433734939759036,0.28,0.04964539007092199
svm_tfidf,0.05,21,admiration,0.5329087048832272,0.5730593607305936,0.498015873015873
svm_tfidf,0.05,21,amusement,0.7114624505928854,0.743801652892562,0.6818181818181818
svm_tfidf,0.05,21,anger,0.22448979591836735,0.34375,0.16666666666666666
svm_tfidf,0.05,21,annoyance,0.14814814814814814,0.2857142857142857,0.1
svm_tfidf,0.05,21,approval,0.19614711033274956,0.2545454545454545,0.15954415954415954
svm_tfidf,0.05,21,caring,0.12222222222222222,0.24444444444444444,0.08148148148148149
svm_tfidf,0.05,21,confusion,0.11822660098522167,0.24,0.0784313725490196
svm_tfidf,0.05,21,curiosity,0.07262569832402235,0.17567567567567569,0.045774647887323945
svm_tfidf,0.05,21,desire,0.3181818181818182,0.42857142857142855,0.25301204819277107
svm_tfidf,0.05,21,disappointment,0.06666666666666667,0.11864406779661017,0.046357615894039736
svm_tfidf,0.05,21,disapproval,0.096,0.16666666666666666,0.06741573033707865
svm_tfidf,0.05,21,disgust,0.3333333333333333,0.6222222222222222,0.22764227642276422
svm_tfidf,0.05,21,embarrassment,0.0,0.0,0.0
svm_tfidf,0.05,21,excitement,0.23129251700680273,0.38636363636363635,0.1650485436893204
svm_tfidf,0.05,21,fear,0.2524271844660194,0.52,0.16666666666666666
svm_tfidf,0.05,21,gratitude,0.8789986091794159,0.8610354223433242,0.8977272727272727
svm_tfidf,0.05,21,grief,0.0,0.0,0.0
svm_tfidf,0.05,21,joy,0.4589041095890411,0.5114503816793893,0.4161490683229814
svm_tfidf,0.05,21,love,0.7392197125256673,0.7228915662650602,0.7563025210084033
svm_tfidf,0.05,21,nervousness,0.0,0.0,0.0
svm_tfidf,0.05,21,neutral,0.4798141155968632,0.49879227053140096,0.4622271964185786
svm_tfidf,0.05,21,optimism,0.5107692307692308,0.5971223021582733,0.44623655913978494
svm_tfidf,0.05,21,pride,0.2857142857142857,0.6,0.1875
svm_tfidf,0.05,21,realization,0.025157232704402517,0.14285714285714285,0.013793103448275862
svm_tfidf,0.05,21,relief,0.0,0.0,0.0
svm_tfidf,0.05,21,remorse,0.6166666666666667,0.578125,0.6607142857142857
svm_tfidf,0.05,21,sadness,0.41353383458646614,0.5,0.3525641025641026
svm_tfidf,0.05,21,surprise,0.20304568527918782,0.35714285714285715,0.14184397163120568
svm_tfidf,0.1,21,admiration,0.519730510105871,0.5046728971962616,0.5357142857142857
svm_tfidf,0.1,21,amusement,0.7056672760511883,0.6819787985865724,0.7310606060606061
svm_tfidf,0.1,21,anger,0.30198019801980197,0.2961165048543689,0.30808080808080807
svm_tfidf,0.1,21,annoyance,0.18434782608695652,0.20784313725490197,0.165625
svm_tfidf,0.1,21,approval,0.22381635581061693,0.2254335260115607,0.2222222222222222
svm_tfidf,0.1,21,caring,0.22131147540983606,0.24770642201834864,0.2
svm_tfidf,0.1,21,confusion,0.1437908496732026,0.1437908496732026,0.1437908496732026
svm_tfidf,0.1,21,curiosity,0.10778443113772455,0.12442396313364056,0.09507042253521127
svm_tfidf,0.1,21,desire,0.32679738562091504,0.35714285714285715,0.30120481927710846
svm_tfidf,0.1,21,disappointment,0.1214574898785425,0.15625,0.09933774834437085
svm_tfidf,0.1,21,disapproval,0.10756972111553785,0.1148936170212766,0.10112359550561797
svm_tfidf,0.1,21,disgust,0.3444976076555024,0.4186046511627907,0.2926829268292683
svm_tfidf,0.1,21,embarrassment,0.14285714285714285,0.21052631578947367,0.10810810810810811
svm_tfidf,0.1,21,excitement,0.2268041237113402,0.24175824175824176,0.21359223300970873
svm_tfidf,0.1,21,fear,0.4307692307692308,0.5384615384615384,0.358974358974359
svm_tfidf,0.1,21,gratitude,0.8826025459688827,0.8788732394366198,0.8863636363636364
svm_tfidf,0.1,21,grief,0.5,1.0,0.3333333333333333
svm_tfidf,0.1,21,joy,0.4601226993865031,0.45454545454545453,0.4658385093167702
svm_tfidf,0.1,21,love,0.7142857142857143,0.6766917293233082,0.7563025210084033
svm_tfidf,0.1,21,nervousness,0.2857142857142857,0.4166666666666667,0.21739130434782608
svm_tfidf,0.1,21,neutral,0.5118174409127955,0.49736008447729674,0.5271404588696139
svm_tfidf,0.1,21,optimism,0.48695652173913045,0.5283018867924528,0.45161290322580644
svm_tfidf,0.1,21,pride,0.21052631578947367,0.6666666666666666,0.125
svm_tfidf,0.1,21,realization,0.16033755274261605,0.20652173913043478,0.1310344827586207
svm_tfidf,0.1,21,relief,0.0,0.0,0.0
svm_tfidf,0.1,21,remorse,0.603448275862069,0.5833333333333334,0.625
svm_tfidf,0.1,21,sadness,0.410958904109589,0.4411764705882353,0.38461538461538464
svm_tfidf,0.1,21,surprise,0.28225806451612906,0.32710280373831774,0.24822695035460993
svm_tfidf,0.25,21,admiration,0.5555555555555556,0.5134680134680135,0.6051587301587301
svm_tfidf,0.25,21,amusement,0.7186932849364791,0.6898954703832753,0.75
svm_tfidf,0.25,21,anger,0.35023041474654376,0.3220338983050847,0.3838383838383838
svm_tfidf,0.25,21,annoyance,0.2227784730913642,0.18580375782881003,0.278125
svm_tfidf,0.25,21,approval,0.20286659316427783,0.16546762589928057,0.2621082621082621
svm_tfidf,0.25,21,caring,0.21818181818181817,0.18461538461538463,0.26666666666666666
svm_tfidf,0.25,21,confusion,0.20618556701030927,0.1702127659574468,0.26143790849673204
svm_tfidf,0.25,21,curiosity,0.15275813295615276,0.1276595744680851,0.19014084507042253
svm_tfidf,0.25,21,desire,0.34177215189873417,0.36,0.3253012048192771
svm_tfidf,0.25,21,disappointment,0.16045845272206305,0.1414141414141414,0.18543046357615894
svm_tfidf,0.25,21,disapproval,0.13544668587896252,0.11007025761124122,0.1760299625468165
svm_tfidf,0.25,21,disgust,0.34615384615384615,0.3284671532846715,0.36585365853658536
svm_tfidf,0.25,21,embarrassment,0.25882352941176473,0.22916666666666666,0.2972972972972973
svm_tfidf,0.25,21,excitement,0.2706766917293233,0.22085889570552147,0.34951456310679613
svm_tfidf,0.25,21,fear,0.5466666666666666,0.5694444444444444,0.5256410256410257
svm_tfidf,0.25,21,gratitude,0.8829337094499294,0.876750700280112,0.8892045454545454
svm_tfidf,0.25,21,grief,0.36363636363636365,0.4,0.3333333333333333
svm_tfidf,0.25,21,joy,0.46568627450980393,0.38461538461538464,0.5900621118012422
svm_tfidf,0.25,21,love,0.6904315196998124,0.6237288135593221,0.773109243697479
svm_tfidf,0.25,21,nervousness,0.058823529411764705,0.09090909090909091,0.043478260869565216
svm_tfidf,0.25,21,neutral,0.5489006823351024,0.5004608294930876,0.6077224398433129
svm_tfidf,0.25,21,optimism,0.4547677261613692,0.4170403587443946,0.5
svm_tfidf,0.25,21,pride,0.42857142857142855,0.5,0.375
svm_tfidf,0.25,21,realization,0.1384083044982699,0.1388888888888889,0.13793103448275862
svm_tfidf,0.25,21,relief,0.15384615384615385,0.13333333333333333,0.18181818181818182
svm_tfidf,0.25,21,remorse,0.5692307692307692,0.5,0.6607142857142857
svm_tfidf,0.25,21,sadness,0.37317784256559766,0.3422459893048128,0.41025641025641024
svm_tfidf,0.25,21,surprise,0.35962145110410093,0.32386363636363635,0.40425531914893614
svm_tfidf,0.5,21,admiration,0.5223251895534962,0.4538799414348463,0.6150793650793651
svm_tfidf,0.5,21,amusement,0.7132616487455197,0.6768707482993197,0.7537878787878788
svm_tfidf,0.5,21,anger,0.2981132075471698,0.23795180722891565,0.398989898989899
svm_tfidf,0.5,21,annoyance,0.25403659849300325,0.19376026272577998,0.36875
svm_tfidf,0.5,21,approval,0.2164111812443643,0.158311345646438,0.3418803418803419
svm_tfidf,0.5,21,caring,0.2,0.15294117647058825,0.28888888888888886
svm_tfidf,0.5,21,confusion,0.16237623762376238,0.11647727272727272,0.2679738562091503
svm_tfidf,0.5,21,curiosity,0.16104461371055495,0.11653543307086614,0.2605633802816901
svm_tfidf,0.5,21,desire,0.36470588235294116,0.3563218390804598,0.37349397590361444
svm_tfidf,0.5,21,disappointment,0.1774580335731415,0.13909774436090225,0.24503311258278146
svm_tfidf,0.5,21,disapproval,0.1724550898203593,0.1267605633802817,0.2696629213483146
svm_tfidf,0.5,21,disgust,0.381294964028777,0.3419354838709677,0.43089430894308944
svm_tfidf,0.5,21,embarrassment,0.1839080459770115,0.16,0.21621621621621623
svm_tfidf,0.5,21,excitement,0.2598187311178248,0.18859649122807018,0.4174757281553398
svm_tfidf,0.5,21,fear,0.5245901639344263,0.45714285714285713,0.6153846153846154
svm_tfidf,0.5,21,gratitude,0.8686030428769018,0.8463611859838275,0.8920454545454546
svm_tfidf,0.5,21,grief,0.42857142857142855,0.375,0.5
svm_tfidf,0.5,21,joy,0.41702127659574467,0.31715210355987056,0.6086956521739131
svm_tfidf,0.5,21,love,0.6924564796905223,0.6415770609318996,0.7521008403361344
svm_tfidf,0.5,21,nervousness,0.1791044776119403,0.13636363636363635,0.2608695652173913
svm_tfidf,0.5,21,neutral,0.5784386617100372,0.5191281138790036,0.6530498041410184
svm_tfidf,0.5,21,optimism,0.425531914893617,0.352112676056338,0.5376344086021505
svm_tfidf,0.5,21,pride,0.2702702702702703,0.23809523809523808,0.3125
svm_tfidf,0.5,21,realization,0.2037914691943128,0.1552346570397112,0.296551724137931
svm_tfidf,0.5,21,relief,0.18181818181818182,0.18181818181818182,0.18181818181818182
svm_tfidf,0.5,21,remorse,0.6074074074074074,0.5189873417721519,0.7321428571428571
svm_tfidf,0.5,21,sadness,0.390625,0.32894736842105265,0.4807692307692308
svm_tfidf,0.5,21,surprise,0.3843843843843844,0.3333333333333333,0.45390070921985815
svm_tfidf,1.0,21,admiration,0.5405844155844156,0.4574175824175824,0.6607142857142857
svm_tfidf,1.0,21,amusement,0.6655629139072847,0.5911764705882353,0.7613636363636364
svm_tfidf,1.0,21,anger,0.3223684210526316,0.23902439024390243,0.494949494949495
svm_tfidf,1.0,21,annoyance,0.22965641952983726,0.16157760814249364,0.396875
svm_tfidf,1.0,21,approval,0.21858736059479553,0.14788732394366197,0.4188034188034188
svm_tfidf,1.0,21,caring,0.18556701030927836,0.12857142857142856,0.3333333333333333
svm_tfidf,1.0,21,confusion,0.17681159420289855,0.11359404096834265,0.39869281045751637
svm_tfidf,1.0,21,curiosity,0.15916955017301038,0.10550458715596331,0.323943661971831
svm_tfidf,1.0,21,desire,0.30687830687830686,0.27358490566037735,0.3493975903614458
svm_tfidf,1.0,21,disappointment,0.17845117845117844,0.11963882618510158,0.3509933774834437
svm_tfidf,1.0,21,disapproval,0.17333333333333334,0.11621966794380588,0.3408239700374532
svm_tfidf,1.0,21,disgust,0.3323262839879154,0.2644230769230769,0.44715447154471544
svm_tfidf,1.0,21,embarrassment,0.20754716981132076,0.15942028985507245,0.2972972972972973
svm_tfidf,1.0,21,excitement,0.23132530120481928,0.15384615384615385,0.46601941747572817
svm_tfidf,1.0,21,fear,0.5247524752475248,0.4274193548387097,0.6794871794871795
svm_tfidf,1.0,21,gratitude,0.848,0.7989949748743719,0.9034090909090909
svm_tfidf,1.0,21,grief,0.2857142857142857,0.18181818181818182,0.6666666666666666
svm_tfidf,1.0,21,joy,0.41448692152917505,0.30654761904761907,0.639751552795031
svm_tfidf,1.0,21,love,0.6702898550724637,0.589171974522293,0.7773109243697479
svm_tfidf,1.0,21,nervousness,0.18181818181818182,0.12962962962962962,0.30434782608695654
svm_tfidf,1.0,21,neutral,0.6142286921812632,0.529126213592233,0.731952993844432
svm_tfidf,1.0,21,optimism,0.38235294117647056,0.2905027932960894,0.5591397849462365
